x,y,t,pol
96,354,4909770849044,True
160,175,4909770885460,True
88,411,4909770901828,True
141,342,4909770903148,True
162,315,4909770948940,False
155,316,4909770996500,False
161,131,4909770997532,False
149,266,4909771001788,False
94,395,4909771002868,False
135,357,4909771012404,True
141,190,4909771080076,False
5,281,4909771101932,True
108,349,4909771132364,True
64,393,4909771168564,False
43,385,4909771173844,False
74,438,4909771229076,True
141,423,4909771259556,True
118,392,4909771292124,True
79,394,4909771312716,True
74,437,4909771312716,True
74,378,4909771319740,True
88,312,4909771354348,True
36,306,4909771374412,False
136,337,4909771419196,False
131,467,4909771447044,True
84,313,4909771463012,True
179,516,4909771468180,False
199,474,4909771468180,False
122,513,4909771468180,False
74,323,4909771526596,True
96,401,4909771549532,True
50,404,4909771560708,True
50,386,4909771582812,False
145,386,4909771582812,False
67,287,4909771629900,True
104,219,4909771690700,True
91,452,4909771700092,False
130,346,4909771729772,False
3,514,4909771729772,False
30,334,4909771761228,True
95,372,4909771786260,False
115,403,4909771817460,False
37,433,4909771829124,True
128,430,4909771845356,False
197,321,4909771866684,True
64,336,4909771874436,True
3,303,4909771891908,False
112,290,4909771909612,True
34,374,4909771916388,False
68,385,4909771939180,False
56,315,4909771939180,False
15,474,4909772009268,True
164,306,4909772013220,True
157,299,4909772013220,True
93,324,4909772013220,True
91,264,4909772013220,True
81,377,4909772013220,True
104,278,4909772013300,True
131,361,4909772013300,True
103,405,4909772013300,True
137,351,4909772013300,True
50,395,4909772013300,True
117,213,4909772022852,True
99,382,4909772042748,False
158,308,4909772046444,False
363,556,4909772062860,False
157,382,4909772088348,False
191,407,4909772100292,False
96,217,4909772145836,True
152,400,4909772174220,True
192,321,4909772191348,True
145,427,4909772198900,False
115,402,4909772231540,False
360,565,4909772238596,False
6,387,4909772251980,True
161,350,4909772255292,False
163,317,4909772261420,False
94,321,4909772261420,False
100,373,4909772265500,False
357,597,4909772361956,False
95,564,4909772378676,False
96,395,4909772421332,False
111,413,4909772445484,True
156,194,4909772465748,False
61,350,4909772501276,True
108,388,4909772556100,True
94,401,4909772556100,True
39,395,4909772556100,True
75,403,4909772556100,True
83,241,4909772556100,True
88,381,4909772556100,True
166,327,4909772556100,True
113,410,4909772556100,True
162,339,4909772556100,True
36,416,4909772556100,True
72,404,4909772556100,True
111,353,4909772576732,True
119,308,4909772576732,True
164,293,4909772576732,True
34,306,4909772611388,True
114,174,4909772655452,False
28,395,4909772662980,True
183,384,4909772664700,True
88,318,4909772664700,True
97,323,4909772664700,True
122,388,4909772664780,True
112,301,4909772664780,True
71,331,4909772664780,True
134,315,4909772664780,False
103,329,4909772664780,False
55,394,4909772664780,True
150,323,4909772664780,False
46,399,4909772664780,False
112,347,4909772664780,True
12,348,4909772664780,True
67,221,4909772664780,True
80,399,4909772664780,True
96,438,4909772671660,True
64,294,4909772684372,True
170,345,4909772685788,False
100,395,4909772707572,True
92,315,4909772707572,True
25,349,4909772707572,True
367,553,4909772720244,False
175,334,4909772720244,False
7,514,4909772720244,False
7,513,4909772720244,False
113,407,4909772720244,False
46,335,4909772720244,False
131,316,4909772720244,False
171,350,4909772765756,False
206,323,4909772775212,False
42,389,4909772779644,False
36,346,4909772779644,False
149,348,4909772779644,False
204,377,4909772816060,False
44,304,4909772818116,False
86,359,4909772829196,True
148,383,4909772829220,True
20,294,4909772836580,True
174,333,4909772880124,False
82,377,4909772915484,True
53,307,4909772915484,True
96,314,4909772932492,True
35,300,4909772935868,True
106,345,4909772971908,False
73,231,4909772982452,True
12,385,4909773037020,False
103,388,4909773037020,False
62,298,4909773037020,False
133,360,4909773037020,False
18,294,4909773037020,False
154,337,4909773037020,False
34,385,4909773037020,False
127,397,4909773037020,False
134,350,4909773037188,True
50,320,4909773058852,True
103,353,4909773087460,True
167,388,4909773092580,True
188,365,4909773134916,False
31,338,4909773134916,False
105,560,4909773167036,False
62,591,4909773167036,False
182,323,4909773186140,False
5,293,4909773202428,True
93,363,4909773225916,True
158,412,4909773249036,True
92,391,4909773307812,True
88,410,4909773333524,False
123,297,4909773378268,True
17,344,4909773378268,True
64,331,4909773378268,True
43,401,4909773378268,True
148,414,4909773427364,False
6,318,4909773440244,True
80,139,4909773456500,True
13,313,4909773489436,False
121,326,4909773489436,False
123,251,4909773490676,False
28,348,4909773518140,False
750,83,4909773547588,False
89,50,4909773595524,True
151,318,4909773611580,False
5,354,4909773618940,False
40,407,4909773627540,True
24,371,4909773647588,False
155,334,4909773666412,False
31,352,4909773669028,True
153,309,4909773677692,True
147,323,4909773680204,False
27,479,4909773683652,True
133,321,4909773698900,True
95,314,4909773698900,True
75,433,4909773698900,True
125,339,4909773698900,True
24,392,4909773698900,True
123,316,4909773698900,True
126,336,4909773698900,True
31,391,4909773698900,True
49,398,4909773728604,True
26,326,4909773728604,True
73,383,4909773728604,True
21,315,4909773728604,True
26,297,4909773728604,True
68,343,4909773728604,True
77,436,4909773788956,False
49,386,4909773788956,False
93,386,4909773788956,False
135,342,4909773788956,False
45,413,4909773788956,False
26,332,4909773810348,False
135,214,4909773815580,False
129,318,4909773830652,True
50,384,4909773830652,True
126,308,4909773830652,True
134,342,4909773830652,True
8,515,4909773830676,True
131,338,4909773830676,True
186,314,4909773858292,True
76,327,4909773858292,True
72,387,4909773858292,True
127,334,4909773862316,False
115,354,4909773862316,False
91,447,4909773931732,False
46,385,4909773956844,True
124,308,4909773956844,True
124,304,4909773956844,True
89,356,4909773956844,True
160,183,4909773970420,True
55,347,4909773991044,False
49,322,4909773997676,False
25,396,4909774005940,True
161,176,4909774032036,True
55,223,4909774071964,False
54,322,4909774084748,True
62,383,4909774172740,False
32,323,4909774221252,False
48,335,4909774269108,False
183,325,4909774269108,False
90,360,4909774269108,False
105,358,4909774269108,False
132,350,4909774269108,False
146,322,4909774269108,False
32,326,4909774286436,True
4,510,4909774294860,False
132,316,4909774294860,False
147,341,4909774333028,True
201,279,4909774367716,True
28,64,4909774374100,False
155,389,4909774374836,False
9,304,4909774405812,True
55,232,4909774443436,True
155,298,4909774454836,True
47,318,4909774530588,False
144,385,4909774567908,False
159,314,4909774574756,True
104,351,4909774586940,False
4,292,4909774606548,True
176,378,4909774638900,False
97,257,4909774695356,True
72,266,4909774761332,True
167,293,4909774877564,False
25,336,4909774881004,False
362,562,4909774914084,False
92,386,4909774932820,True
165,332,4909774932844,True
101,395,4909774932844,True
102,421,4909774951100,False
47,382,4909775012684,True
109,410,4909775082604,False
4,511,4909775086868,True
115,299,4909775086868,True
0,291,4909775153196,False
42,330,4909775155300,False
160,316,4909775155372,False
43,384,4909775167620,True
53,267,4909775184484,True
94,385,4909775233836,True
160,320,4909775260356,True
35,305,4909775260356,True
134,378,4909775260356,True
89,317,4909775260356,True
105,363,4909775309820,False
153,247,4909775318076,True
60,335,4909775329276,False
196,338,4909775330852,True
120,345,4909775334012,True
21,305,4909775334012,True
61,331,4909775348948,False
91,347,4909775398796,False
165,282,4909775429580,False
178,339,4909775431900,True
78,353,4909775457012,False
109,415,4909775461732,False
46,57,4909775466804,False
192,406,4909775469156,False
40,298,4909775472956,True
149,384,4909775505948,False
105,184,4909775519236,False
0,237,4909775525612,True
62,331,4909775529684,False
58,454,4909775648020,False
77,393,4909775696620,True
54,367,4909775728900,False
140,245,4909775736828,False
79,389,4909775763892,False
49,335,4909775763892,False
31,321,4909775763892,False
80,385,4909775763892,False
116,299,4909775763892,False
91,359,4909775763892,False
155,323,4909775763892,False
44,407,4909775778948,True
90,418,4909775789044,False
10,398,4909775803204,False
31,349,4909775813564,False
33,349,4909775813564,False
162,451,4909775819284,False
40,339,4909775835060,False
43,346,4909775835060,False
84,370,4909775880348,True
120,168,4909775902868,True
25,348,4909775904308,False
78,388,4909775904308,False
78,394,4909775904316,True
93,383,4909775904316,True
7,512,4909775904316,True
98,422,4909775944516,False
37,408,4909775949836,False
171,345,4909775949836,False
89,426,4909775949836,False
114,403,4909775949836,False
25,249,4909775949836,False
66,342,4909775949836,False
149,324,4909775949836,False
6,370,4909775997412,False
93,146,4909775998924,True
103,369,4909776011212,True
109,407,4909776049756,False
74,297,4909776095236,True
96,394,4909776102332,False
124,335,4909776135748,True
179,317,4909776149412,False
13,405,4909776171860,True
137,290,4909776173668,True
61,262,4909776176756,True
91,84,4909776181372,False
27,392,4909776216860,True
183,377,4909776227988,True
182,355,4909776239572,False
10,407,4909776288380,False
20,394,4909776343012,True
133,246,4909776387204,False
102,366,4909776387204,False
26,348,4909776417716,False
136,405,4909776440372,False
102,363,4909776440372,False
150,317,4909776443124,False
60,380,4909776455420,True
113,348,4909776455420,True
118,316,4909776455420,True
137,344,4909776455420,True
127,344,4909776455484,True
89,380,4909776455484,True
66,386,4909776455484,True
78,385,4909776455484,True
163,305,4909776455484,True
63,387,4909776455484,True
105,282,4909776455484,True
40,391,4909776455484,True
55,268,4909776455484,True
49,394,4909776455484,True
165,292,4909776455484,True
163,320,4909776455484,True
96,399,4909776455484,True
118,348,4909776455484,True
27,292,4909776455484,True
103,361,4909776455484,True
41,336,4909776455484,True
13,284,4909776455484,True
362,558,4909776455484,True
46,318,4909776475228,False
361,561,4909776475228,False
164,302,4909776475228,False
98,409,4909776487076,False
99,411,4909776492868,False
40,413,4909776510276,True
25,393,4909776530428,True
137,184,4909776544356,True
178,376,4909776595940,True
50,228,4909776613908,False
58,84,4909776664756,True
105,416,4909776727724,True
162,325,4909776851300,True
94,223,4909776876716,False
166,315,4909776904108,True
97,142,4909776958916,False
135,358,4909776983556,True
41,304,4909776983556,True
54,379,4909776983556,True
97,393,4909776983556,True
93,278,4909777110956,True
158,172,4909777134516,False
67,240,4909777139372,True
110,385,4909777139372,True
128,326,4909777145452,True
49,404,4909777187660,True
127,308,4909777200636,True
130,109,4909777234836,False
35,397,4909777237596,True
27,375,4909777291428,False
29,423,4909777291428,False
163,294,4909777291428,False
93,359,4909777299676,False
45,351,4909777299684,True
164,320,4909777319028,False
26,290,4909777333484,True
139,261,4909777336612,True
141,326,4909777336612,True
94,312,4909777336612,True
105,278,4909777336676,True
49,337,4909777336676,True
91,328,4909777336676,True
54,310,4909777336676,True
354,590,4909777336676,True
38,317,4909777336676,True
162,295,4909777336676,True
36,290,4909777336676,True
170,299,4909777336676,True
71,131,4909777375604,True
138,218,4909777390404,True
169,301,4909777399900,True
22,393,4909777417572,True
98,398,4909777417644,True
149,332,4909777428428,False
58,583,4909777444740,False
96,594,4909777444740,False
148,489,4909777444740,False
119,548,4909777444740,False
99,555,4909777444740,False
61,383,4909777497548,True
40,306,4909777497572,True
98,300,4909777534268,True
34,336,4909777534764,True
96,323,4909777534764,True
30,326,4909777534764,True
